"last_name, first_name",player_id,year,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"De Los Santos, Enyel",660853,2023,CLE,FF,4-Seam Fastball,0.4,2,634,60.5,166,0.25,0.351,0.305,18.8,21.7,17.3,0.265,0.419,0.333,38.1
"deGrom, Jacob",594798,2023,TEX,FF,4-Seam Fastball,0.8,2,235,52.1,66,0.177,0.339,0.26,35,36.4,33.8,0.163,0.313,0.229,39.5
"DeSclafani, Anthony",543101,2023,SF,FF,4-Seam Fastball,-2.6,-5,196,12.6,41,0.306,0.528,0.39,13,7.3,5.7,0.338,0.605,0.419,47.1
"Detmers, Reid",672282,2023,LAA,FF,4-Seam Fastball,-0.9,-10,1123,43.2,252,0.291,0.505,0.383,21.2,20.2,17.4,0.29,0.491,0.382,48
"Devenski, Chris",606965,2023,TB,FF,4-Seam Fastball,1.8,4,198,29.1,44,0.225,0.3,0.273,17.8,18.2,15.7,0.339,0.671,0.449,71.9
"Díaz, Alexis",664747,2023,CIN,FF,4-Seam Fastball,-1.1,-6,564,48.5,118,0.239,0.359,0.354,30.6,24.6,24.8,0.218,0.356,0.336,46.2
"Díaz, Jhonathan",646242,2023,LAA,FF,4-Seam Fastball,-4.7,-2,53,33.1,12,0.25,0.375,0.488,11.1,8.3,9.1,0.228,0.316,0.39,28.6
"Díaz, Miguel",622766,2023,DET,FF,4-Seam Fastball,3.7,2,44,21.2,12,0.091,0.182,0.163,31.8,41.7,38.5,0.068,0.078,0.117,16.7
"Diekman, Jake",518617,2023,TB,FF,4-Seam Fastball,0.8,5,579,58.1,145,0.174,0.226,0.303,26.3,31,24.1,0.182,0.243,0.286,29.6
"Dodd, Dylan",689266,2023,ATL,FF,4-Seam Fastball,0.2,1,278,48.9,83,0.342,0.595,0.414,13.6,9.6,10.1,0.34,0.669,0.437,54.9
"Domínguez, Seranthony",622554,2023,PHI,FF,4-Seam Fastball,-0.4,-1,334,38.9,85,0.225,0.366,0.328,31.3,22.4,16.5,0.247,0.368,0.337,17.3
"Doyle, Tommy",656382,2023,COL,FF,4-Seam Fastball,-5.4,-8,143,40.6,42,0.324,0.765,0.499,15.1,9.5,17.4,0.351,0.698,0.49,50
"Duarte, Daniel",650960,2023,CIN,FF,4-Seam Fastball,-1.8,-3,153,26.7,36,0.286,0.607,0.428,22.5,13.9,7.9,0.278,0.537,0.417,58.3
"Dubin, Shawn",681869,2023,HOU,FF,4-Seam Fastball,-2,-2,76,44.2,21,0.375,0.688,0.476,21.6,9.5,9.5,0.371,0.695,0.476,60
"Dunning, Dane",641540,2023,TEX,FF,4-Seam Fastball,-3.8,-3,86,3.2,20,0.294,0.765,0.475,23.5,30,16.7,0.113,0.257,0.235,63.6
"Duran, Jhoan",661395,2023,MIN,FF,4-Seam Fastball,1.1,5,459,45.1,96,0.212,0.375,0.313,35.7,30.2,20,0.218,0.352,0.307,40.7
"Edwards Jr., Carl",605218,2023,WSH,FF,4-Seam Fastball,-1.2,-4,358,63.4,89,0.312,0.468,0.395,15.7,14.6,12,0.296,0.393,0.351,26.6
"Eflin, Zach",621107,2023,TB,FF,4-Seam Fastball,1.1,2,159,6.2,50,0.104,0.208,0.154,32,56,23.7,0.139,0.263,0.19,55
"Elder, Bryce",693821,2023,ATL,FF,4-Seam Fastball,-0.3,-1,382,13.4,103,0.286,0.495,0.365,19.4,12.6,12.9,0.294,0.487,0.365,38.8
"Englert, Mason",669438,2023,DET,FF,4-Seam Fastball,-2.4,-7,290,30.3,72,0.284,0.672,0.43,10.2,9.7,9.2,0.327,0.733,0.458,51.7
"Eovaldi, Nathan",543135,2023,TEX,FF,4-Seam Fastball,0.6,5,831,37.2,228,0.234,0.423,0.333,18.6,24.1,19.2,0.257,0.451,0.344,46.9
"Erceg, Lucas",668674,2023,OAK,FF,4-Seam Fastball,1,3,299,28.4,68,0.19,0.328,0.29,19.3,32.4,17.5,0.221,0.389,0.322,41.7
"Espino, Paolo",502179,2023,WSH,FF,4-Seam Fastball,-14,-5,36,35.6,12,0.778,1.333,0.85,0,8.3,12.5,0.684,1.066,0.736,75
"Estes, Joey",683155,2023,OAK,FF,4-Seam Fastball,-0.9,-1,77,46.7,22,0.35,0.75,0.482,25,4.5,5.6,0.332,0.779,0.482,57.9
"Estévez, Carlos",608032,2023,LAA,FF,4-Seam Fastball,1,8,753,66.8,197,0.24,0.339,0.315,28.5,31,21.5,0.222,0.371,0.311,44.5
"Estrada, Jeremiah",669093,2023,CHC,FF,4-Seam Fastball,-1.6,-3,199,84,48,0.297,0.595,0.435,20.2,18.8,12.9,0.346,0.752,0.498,69
"Faedo, Alex",656412,2023,DET,FF,4-Seam Fastball,0.6,3,502,48.5,119,0.2,0.438,0.325,12.4,15.1,12.8,0.262,0.513,0.369,42.5
"Fairbanks, Pete",664126,2023,TB,FF,4-Seam Fastball,0.9,3,363,49.5,103,0.151,0.279,0.264,29.6,40.8,31.1,0.141,0.259,0.252,37.8
"Falter, Bailey",663559,2023,PIT,FF,4-Seam Fastball,-0.5,-3,576,44.4,166,0.305,0.435,0.345,15.6,19.3,17.5,0.269,0.382,0.307,40.7
"Familia, Jeurys",544727,2023,OAK,FF,4-Seam Fastball,-4.3,-3,62,24.2,16,0.364,0.727,0.534,21.4,12.5,8.3,0.299,0.561,0.469,55.6
"Faria, Jake",607188,2023,BOS,FF,4-Seam Fastball,-4.9,-2,49,75.4,10,0.5,0.5,0.48,43.8,20,16.7,0.309,0.409,0.397,60
"Farmer, Buck",571656,2023,CIN,FF,4-Seam Fastball,0.2,1,526,43,155,0.242,0.477,0.352,17.3,17.4,17.8,0.243,0.468,0.346,41.3
"Felipe, Angel",665734,2023,OAK,FF,4-Seam Fastball,2.5,2,74,27.3,21,0.067,0.067,0.243,20,14.3,17.6,0.138,0.159,0.294,25
"Feltner, Ryan",663372,2023,COL,FF,4-Seam Fastball,-0.4,-1,216,27.8,57,0.25,0.295,0.336,22.5,22.8,17.6,0.25,0.318,0.352,25.8
"Ferguson, Caleb",657571,2023,LAD,FF,4-Seam Fastball,-0.4,-3,708,66.5,186,0.277,0.34,0.344,26,24.7,22.4,0.252,0.335,0.314,42.1
"Ferrer, Jose A.",678606,2023,WSH,FF,4-Seam Fastball,-0.6,-3,402,71.9,105,0.287,0.426,0.35,13.5,15.2,15.8,0.259,0.368,0.313,42.3
"Festa, Matt",670036,2023,SEA,FF,4-Seam Fastball,-2.3,-2,100,51.3,19,0.3,0.8,0.568,37.8,21.1,17.4,0.369,1.031,0.634,66.7
"Finnegan, Kyle",640448,2023,WSH,FF,4-Seam Fastball,0.8,6,774,70,212,0.271,0.441,0.351,21.2,18.9,16.3,0.287,0.459,0.356,48.7
"Flaherty, Jack",656427,2023,BAL,FF,4-Seam Fastball,-0.5,-5,1098,41.7,265,0.29,0.411,0.364,20.8,25.7,20.4,0.247,0.382,0.334,38.6
"Flexen, Chris",623167,2023,COL,FF,4-Seam Fastball,-2.9,-21,717,40.9,184,0.379,0.739,0.502,17.4,12.5,14.6,0.35,0.646,0.463,53.7
"Floro, Dylan",571670,2023,MIN,FF,4-Seam Fastball,0,0,328,34.1,62,0.271,0.441,0.33,29.6,32.3,18.3,0.246,0.392,0.293,35.9
"France, J.P.",641585,2023,HOU,FF,4-Seam Fastball,-0.3,-2,949,43.1,250,0.308,0.481,0.395,10.6,10.4,11.8,0.317,0.573,0.418,50.5
"Francis, Bowden",670102,2023,TOR,FF,4-Seam Fastball,2.2,6,278,51.6,84,0.197,0.382,0.28,16.9,25,21.4,0.229,0.453,0.329,51.8
"Freeland, Kyle",607536,2023,COL,FF,4-Seam Fastball,0.1,0,444,18.4,115,0.239,0.431,0.32,12.7,8.7,9.7,0.251,0.388,0.287,35.6
"Frías, Luis",666818,2023,AZ,FF,4-Seam Fastball,-1.5,-3,202,37.5,48,0.263,0.474,0.393,17.8,8.3,10,0.302,0.584,0.44,55.9
"Fried, Max",608331,2023,ATL,FF,4-Seam Fastball,0.9,4,413,33.2,122,0.291,0.418,0.341,17.7,17.2,19.6,0.261,0.382,0.31,36.7
"Fujinami, Shintaro",660261,2023,BAL,FF,4-Seam Fastball,-0.9,-7,795,56.6,210,0.243,0.385,0.365,25.5,19.5,23.6,0.226,0.392,0.345,42.6
"Fulmer, Michael",605242,2023,CHC,FF,4-Seam Fastball,0.6,2,272,28.6,63,0.32,0.52,0.408,23.7,12.7,11.9,0.339,0.508,0.418,50
"Gaddis, Hunter",683769,2023,CLE,FF,4-Seam Fastball,-0.6,-2,273,39.8,75,0.302,0.476,0.386,15.5,8,9,0.289,0.446,0.357,40.7
"Gage, Matt",657424,2023,HOU,FF,4-Seam Fastball,-0.7,0,62,52.1,19,0.375,0.625,0.471,32.1,26.3,25,0.297,0.412,0.367,36.4
"Gallegos, Giovanny",606149,2023,STL,FF,4-Seam Fastball,-0.2,-1,443,50.2,111,0.267,0.448,0.32,20.1,21.6,17.5,0.267,0.454,0.319,56.6
"Gallen, Zac",668678,2023,AZ,FF,4-Seam Fastball,1.7,27,1593,49,404,0.238,0.36,0.29,19.3,22.5,21.4,0.255,0.44,0.325,51.4
"García, Deivi",665620,2023,CWS,FF,4-Seam Fastball,-0.5,-1,162,56.1,35,0.143,0.476,0.39,19.7,8.6,6.5,0.204,0.489,0.428,50
"Garcia, Luis",677651,2023,HOU,FF,4-Seam Fastball,-2.3,-3,144,31,34,0.407,0.741,0.526,12.1,11.8,16,0.39,0.715,0.507,62.5
"García, Luis",472610,2023,SD,FF,4-Seam Fastball,0.6,1,132,13.1,31,0.286,0.393,0.353,19.1,12.9,16.7,0.33,0.501,0.38,40
"Garcia, Rico",670329,2023,WSH,FF,4-Seam Fastball,-2.4,-3,148,55.4,40,0.343,0.857,0.504,11,12.5,11.9,0.347,0.772,0.476,45.2
"Garcia, Robert",676395,2023,WSH,FF,4-Seam Fastball,0.5,1,254,48.7,59,0.224,0.388,0.311,21.1,33.9,22.5,0.202,0.35,0.287,34.4
"García, Yimi",554340,2023,TOR,FF,4-Seam Fastball,-0.5,-2,364,33.1,99,0.256,0.467,0.338,36.4,38.4,27.5,0.208,0.384,0.285,47.2
"Garrett, Amir",607237,2023,KC,FF,4-Seam Fastball,0.7,1,99,20.8,19,0.25,0.333,0.392,13.2,26.3,21.7,0.187,0.264,0.392,42.9
"Garrett, Braxton",666129,2023,MIA,FF,4-Seam Fastball,-1.5,-3,185,7.5,41,0.325,0.575,0.39,15.9,7.3,5.8,0.339,0.583,0.399,37.8
"Garrett, Reed",657585,2023,NYM,FF,4-Seam Fastball,-0.3,0,110,31.7,25,0.286,0.476,0.386,17,20,11.1,0.299,0.639,0.44,50
"Gausman, Kevin",592332,2023,TOR,FF,4-Seam Fastball,1,16,1562,50.9,411,0.243,0.409,0.316,17.2,26.5,24.6,0.271,0.483,0.348,52.6
"Germán, Domingo",593334,2023,NYY,FF,4-Seam Fastball,-1.2,-6,460,27.8,89,0.329,0.756,0.463,18.9,12.4,11.5,0.326,0.724,0.457,50
"Gibaut, Ian",664139,2023,CIN,FF,4-Seam Fastball,1.5,8,534,44,134,0.195,0.297,0.277,25.7,31.3,20.7,0.203,0.304,0.274,30.3
"Gibson, Kyle",502043,2023,BAL,FF,4-Seam Fastball,-1,-4,407,13.4,92,0.287,0.55,0.383,15.6,9.8,9.5,0.291,0.556,0.385,52.1
"Gilbert, Logan",669302,2023,SEA,FF,4-Seam Fastball,0,0,1223,41.9,312,0.28,0.491,0.358,17.7,17,16.7,0.274,0.505,0.353,55
"Gilbert, Tyler",656457,2023,AZ,FF,4-Seam Fastball,-2.5,-2,64,24.3,18,0.333,0.6,0.447,25.9,27.8,21.7,0.348,0.636,0.462,60
"Gillaspie, Logan",670810,2023,BAL,FF,4-Seam Fastball,-3.1,-3,84,44,23,0.389,1,0.598,18,13,10.3,0.382,0.721,0.512,73.3
"Ginkel, Kevin",656464,2023,AZ,FF,4-Seam Fastball,-0.1,0,494,46.8,109,0.226,0.376,0.316,24.6,20.2,15,0.25,0.478,0.357,38.9
"Giolito, Lucas",608337,2023,CLE,FF,4-Seam Fastball,-0.6,-8,1338,41.9,325,0.262,0.546,0.381,20,24.9,20.5,0.263,0.511,0.369,50.2
"Gipson-Long, Sawyer",687830,2023,DET,FF,4-Seam Fastball,3.5,3,80,23.8,27,0.174,0.304,0.278,18.9,22.2,23.1,0.184,0.325,0.287,23.5
"Givens, Mychal",571710,2023,BAL,FF,4-Seam Fastball,0,0,46,51.7,10,0.2,0.4,0.405,16.7,10,5.9,0.493,0.585,0.526,60
"Glasnow, Tyler",607192,2023,TB,FF,4-Seam Fastball,0.1,1,819,43.2,223,0.236,0.41,0.332,24.9,26.9,24.3,0.239,0.434,0.333,45.6
"Gomber, Austin",596295,2023,COL,FF,4-Seam Fastball,-2,-19,949,43.9,241,0.344,0.656,0.463,12,8.7,11.4,0.349,0.613,0.438,54.4
"Gonsolin, Tony",664062,2023,LAD,FF,4-Seam Fastball,1.1,7,657,39.5,158,0.221,0.436,0.322,15.7,14.6,16.3,0.261,0.544,0.368,49.2
"Gonzales, Marco",594835,2023,SEA,FF,4-Seam Fastball,-2.5,-7,297,36.6,54,0.333,0.556,0.432,12.4,18.5,11.9,0.292,0.437,0.376,40
"González, Chi Chi",592346,2023,MIA,FF,4-Seam Fastball,0.5,0,28,37.3,10,0.3,0.6,0.38,18.8,20,16.7,0.244,0.444,0.292,75
"Gore, MacKenzie",669022,2023,WSH,FF,4-Seam Fastball,-0.2,-3,1464,59.5,338,0.279,0.503,0.378,21.6,22.2,17.5,0.279,0.518,0.378,46.6
"Gott, Trevor",641627,2023,NYM,FF,4-Seam Fastball,-0.1,0,214,21.9,53,0.265,0.408,0.313,35,43.4,24.7,0.205,0.367,0.267,55.6
"Graterol, Brusdar",660813,2023,LAD,FF,4-Seam Fastball,0.8,1,98,10.5,27,0.2,0.24,0.231,18.2,11.1,7.9,0.298,0.344,0.311,45.5
"Graveman, Kendall",608665,2023,HOU,FF,4-Seam Fastball,1.6,4,251,22.5,64,0.094,0.132,0.208,45,40.6,23.9,0.144,0.229,0.245,39.3
"Gray, Jon",592351,2023,TEX,FF,4-Seam Fastball,-2,-20,1014,42.4,287,0.346,0.551,0.423,17.9,18.1,17.4,0.317,0.513,0.397,46.4
"Gray, Josiah",680686,2023,WSH,FF,4-Seam Fastball,-0.5,-2,479,17,97,0.291,0.557,0.418,20.2,11.3,10.8,0.267,0.493,0.387,42
"Gray, Sonny",543243,2023,MIN,FF,4-Seam Fastball,0.7,5,764,27.1,194,0.301,0.422,0.37,16.7,8.2,13.4,0.299,0.43,0.354,39.5
"Green, Chad",643338,2023,TOR,FF,4-Seam Fastball,-1.2,-1,110,56.4,32,0.207,0.414,0.302,37.7,34.4,21.6,0.194,0.3,0.257,44.4
"Greene, Hunter",668881,2023,CIN,FF,4-Seam Fastball,-1.1,-12,1136,54.4,295,0.265,0.518,0.39,25.2,26.8,20.4,0.235,0.441,0.345,50
"Greinke, Zack",425844,2023,KC,FF,4-Seam Fastball,-0.1,0,590,26.6,138,0.276,0.472,0.358,15.9,14.5,15.3,0.322,0.593,0.406,47.2
"Grove, Michael",675627,2023,LAD,FF,4-Seam Fastball,-3.5,-13,373,32.5,95,0.442,0.779,0.537,8.4,8.4,9.5,0.379,0.658,0.463,51.3
"Guerra, Javy",642770,2023,TB,FF,4-Seam Fastball,0.2,0,127,35.1,38,0.179,0.214,0.312,28.1,26.3,24.4,0.204,0.329,0.352,38.9
"Hall, DL",669084,2023,BAL,FF,4-Seam Fastball,2.4,5,199,53.6,38,0.2,0.343,0.292,30.2,39.5,20,0.18,0.289,0.24,15
"Hamilton, Ian",641656,2023,NYY,FF,4-Seam Fastball,1.2,3,220,22.5,43,0.222,0.361,0.307,29.8,25.6,15.5,0.24,0.443,0.356,38.5
"Hancock, Emerson",676106,2023,SEA,FF,4-Seam Fastball,-1.7,-2,90,46.4,18,0.25,0.438,0.339,21.3,16.7,12,0.202,0.433,0.312,38.5
"Hand, Brad",543272,2023,ATL,FF,4-Seam Fastball,0.5,1,322,33.2,74,0.298,0.474,0.369,15,20.3,17.9,0.259,0.41,0.359,36.7
"Harris, Hobie",665048,2023,WSH,FF,4-Seam Fastball,-2.2,-3,121,34.6,35,0.2,0.56,0.421,17,5.7,8,0.291,0.827,0.526,47.8
"Harris, Hogan",663687,2023,OAK,FF,4-Seam Fastball,-0.5,-3,521,47,146,0.25,0.442,0.377,21.7,21.2,19,0.239,0.436,0.353,52.2
"Harrison, Kyle",690986,2023,SF,FF,4-Seam Fastball,0.5,2,357,60.7,88,0.182,0.39,0.289,24.8,27.3,19,0.204,0.395,0.3,37
"Harvey, Hunter",640451,2023,WSH,FF,4-Seam Fastball,0.8,5,578,60,153,0.216,0.396,0.297,26.5,32,25.3,0.221,0.424,0.304,45.7
"Hatch, Thomas",641672,2023,PIT,FF,4-Seam Fastball,-3.2,-2,63,13.3,15,0.385,0.846,0.597,21.9,26.7,22.2,0.246,0.556,0.379,66.7
"Headrick, Brent",687396,2023,MIN,FF,4-Seam Fastball,-1.5,-4,278,56.3,65,0.294,0.686,0.459,19.7,21.5,17.9,0.304,0.672,0.462,50
"Heaney, Andrew",571760,2023,TEX,FF,4-Seam Fastball,0,1,1506,57.9,327,0.236,0.431,0.348,25.6,25.4,17.8,0.217,0.43,0.336,40.2
"Hearn, Taylor",621368,2023,KC,FF,4-Seam Fastball,-2.8,-4,152,48.6,34,0.393,0.679,0.5,25.7,23.5,15.1,0.303,0.593,0.432,55
"Heasley, Jonathan",669169,2023,KC,FF,4-Seam Fastball,-1.2,-1,99,44.8,28,0.231,0.462,0.321,20.8,17.9,20.8,0.301,0.55,0.384,33.3
"Helsley, Ryan",664854,2023,STL,FF,4-Seam Fastball,1,3,341,56.2,80,0.224,0.328,0.304,23.6,22.5,19.6,0.215,0.319,0.302,48
"Hendricks, Kyle",543294,2023,CHC,FF,4-Seam Fastball,-1.2,-5,431,20.4,89,0.38,0.658,0.468,11.2,12.4,16.7,0.37,0.706,0.477,55.1
"Hendriks, Liam",521230,2023,CWS,FF,4-Seam Fastball,-0.2,0,51,58.6,14,0.25,0.5,0.321,29.6,14.3,14.3,0.342,0.619,0.397,54.5
"Henry, Tommy",674072,2023,AZ,FF,4-Seam Fastball,-0.5,-3,681,49,161,0.292,0.523,0.42,15.5,10.6,13.1,0.278,0.508,0.402,40.7
"Hentges, Sam",656529,2023,CLE,FF,4-Seam Fastball,1.9,6,307,36,81,0.278,0.389,0.338,22.6,19.8,25.8,0.281,0.426,0.343,63.2
"Herget, Kevin",643361,2023,CIN,FF,4-Seam Fastball,1,2,184,44,47,0.233,0.395,0.323,11.5,6.4,5.6,0.282,0.526,0.37,60
"Hernández, Carlos",672578,2023,KC,FF,4-Seam Fastball,-0.1,-1,692,55.3,163,0.272,0.507,0.402,25.7,21.5,15.9,0.274,0.482,0.382,49.5
"Hernández, Daysbel",678226,2023,ATL,FF,4-Seam Fastball,3.4,1,40,48.2,11,0.111,0.111,0.209,35,36.4,33.3,0.207,0.387,0.332,80
"Hernandez, Jose E.",669796,2023,PIT,FF,4-Seam Fastball,-2.9,-8,286,33.2,77,0.322,0.729,0.505,13.7,11.7,15.5,0.304,0.647,0.456,40.4
"Herrin, Tim",682120,2023,CLE,FF,4-Seam Fastball,-0.2,0,213,41.8,54,0.283,0.391,0.354,21.2,20.4,22.9,0.242,0.38,0.324,38.9
"Hicks, Jordan",663855,2023,TOR,FF,4-Seam Fastball,-0.7,-1,120,10.8,39,0.216,0.27,0.262,31,46.2,25.7,0.17,0.254,0.208,36.8
"Hill, Garrett",682051,2023,DET,FF,4-Seam Fastball,-2.3,-2,99,32,20,0.231,0.615,0.47,22.6,20,22.2,0.208,0.568,0.451,66.7
"Hill, Rich",448179,2023,SD,FF,4-Seam Fastball,-0.3,-3,863,34.1,204,0.249,0.454,0.334,21.9,26,23.5,0.268,0.487,0.351,45.5
"Hill, Tim",657612,2023,SD,FF,4-Seam Fastball,-1,-4,346,48.3,88,0.267,0.44,0.362,18.4,18.2,13,0.247,0.443,0.347,43.3
"Hoeing, Bryan",663773,2023,MIA,FF,4-Seam Fastball,-1.6,-2,100,8.9,25,0.333,0.619,0.422,9.5,4,2.9,0.335,0.611,0.424,52.4
"Hoffman, Jeff",656546,2023,PHI,FF,4-Seam Fastball,0.3,1,294,33.8,72,0.276,0.466,0.408,21.3,18.1,16.7,0.287,0.47,0.385,42.6
"Hollowell, Gavin",668970,2023,COL,FF,4-Seam Fastball,-0.3,-1,210,34.4,55,0.182,0.409,0.349,32.3,27.3,22.7,0.171,0.294,0.31,34.5
"Holton, Tyler",663947,2023,DET,FF,4-Seam Fastball,2.8,9,335,28,85,0.176,0.216,0.227,26.9,28.2,20.2,0.221,0.371,0.296,40.4
"Honeywell, Brent",641703,2023,CWS,FF,4-Seam Fastball,0.6,3,429,45.5,108,0.247,0.365,0.359,16.7,12,11.7,0.309,0.483,0.414,50.7
"Houck, Tanner",656557,2023,BOS,FF,4-Seam Fastball,-1.9,-3,171,9.8,49,0.333,0.564,0.434,15.9,12.2,11.1,0.299,0.48,0.397,55.9
"Houser, Adrian",605288,2023,MIL,FF,4-Seam Fastball,0.3,1,441,23.8,108,0.227,0.34,0.293,23.7,25.9,16.4,0.198,0.354,0.276,54.3
"Hudson, Bryan",663542,2023,LAD,FF,4-Seam Fastball,-0.9,-1,142,86.6,38,0.303,0.424,0.391,28.6,18.4,17.1,0.267,0.393,0.336,30.8
"Hudson, Dakota",641712,2023,STL,FF,4-Seam Fastball,0.5,2,294,22.3,77,0.292,0.338,0.345,12.8,5.2,6.1,0.337,0.449,0.395,36.1
"Hughes, Brandon",676714,2023,CHC,FF,4-Seam Fastball,-1.5,-1,96,40.2,27,0.238,0.619,0.419,11.4,22.2,20.7,0.24,0.555,0.401,43.8
"Iglesias, Raisel",628452,2023,ATL,FF,4-Seam Fastball,-0.3,-1,279,32.1,56,0.327,0.558,0.404,23.1,19.6,17.2,0.326,0.602,0.4,47.6
"Ingram, Kolton",688427,2023,LAA,FF,4-Seam Fastball,-2.9,-1,40,40,16,0.182,0.273,0.366,26.7,18.8,33.3,0.233,0.418,0.364,44.4
"Irvin, Cole",608344,2023,BAL,FF,4-Seam Fastball,-0.1,0,356,28,94,0.247,0.459,0.334,20.4,25.5,18.2,0.254,0.527,0.354,40.3
"Irvin, Jake",663623,2023,WSH,FF,4-Seam Fastball,0.4,3,765,35.6,171,0.208,0.376,0.306,19.2,21.6,12.7,0.219,0.429,0.326,36.6
"Jackson, Andre",656578,2023,PIT,FF,4-Seam Fastball,1.1,5,446,44.6,107,0.222,0.367,0.327,19.1,18.7,17.5,0.259,0.444,0.357,47.2
"Jackson, Jay",543351,2023,TOR,FF,4-Seam Fastball,0.5,1,165,37.2,41,0.286,0.429,0.358,17.6,22,19.1,0.207,0.341,0.289,51.9
"Jackson, Luke",592426,2023,SF,FF,4-Seam Fastball,0.8,1,144,27.4,31,0.174,0.348,0.321,42.9,35.5,29.7,0.199,0.402,0.371,61.5
"Jackson, Zach",667427,2023,OAK,FF,4-Seam Fastball,2.1,4,218,58.6,44,0.25,0.275,0.266,24.2,29.5,20.6,0.238,0.315,0.272,25
"Jameson, Drey",686753,2023,AZ,FF,4-Seam Fastball,0.3,1,183,27.2,48,0.279,0.581,0.396,16.5,16.7,13.8,0.318,0.766,0.474,51.4
"Jarvis, Bryce",686826,2023,AZ,FF,4-Seam Fastball,0.6,1,193,52.2,55,0.22,0.38,0.313,12,10.9,14.6,0.305,0.541,0.389,54.5
"Javier, Cristian",664299,2023,HOU,FF,4-Seam Fastball,0.7,12,1682,58.4,450,0.236,0.455,0.331,26.5,21.8,19,0.233,0.489,0.343,41.3
"Jax, Griffin",643377,2023,MIN,FF,4-Seam Fastball,1.6,4,235,22.4,42,0.229,0.314,0.313,26,21.4,16.1,0.199,0.263,0.282,38.5
"Jiménez, Dany",666204,2023,OAK,FF,4-Seam Fastball,-0.4,-1,151,37.2,33,0.28,0.56,0.386,11.5,9.1,9.1,0.316,0.606,0.447,44
"Jiménez, Joe",641729,2023,ATL,FF,4-Seam Fastball,0.8,4,582,62.2,144,0.237,0.443,0.326,26.3,27.8,22.7,0.231,0.438,0.312,46.2
"Johnson, Pierce",572955,2023,ATL,FF,4-Seam Fastball,-2.1,-8,382,35.2,76,0.351,0.579,0.461,21.3,14.5,11.6,0.334,0.536,0.44,58.3
"Joyce, Ben",690829,2023,LAA,FF,4-Seam Fastball,0.4,1,161,79.7,38,0.207,0.31,0.318,23.5,21.1,18.6,0.195,0.355,0.332,45.5
"Junk, Janson",676083,2023,MIL,FF,4-Seam Fastball,0,0,55,50,14,0.231,0.385,0.357,14.3,21.4,17.6,0.234,0.274,0.255,30
"Justice, Evan",687145,2023,COL,FF,4-Seam Fastball,-6.6,-7,114,67.5,31,0.565,0.609,0.569,13.2,12.9,12.9,0.346,0.392,0.421,21.1
"Kahnle, Tommy",592454,2023,NYY,FF,4-Seam Fastball,-0.7,-1,114,16.6,21,0.176,0.235,0.279,35.1,38.1,30.8,0.16,0.187,0.257,11.1
"Kaprielian, James",621076,2023,OAK,FF,4-Seam Fastball,-0.7,-3,451,41.3,120,0.202,0.384,0.329,25.2,19.2,16,0.218,0.445,0.348,49.4
"Karinchak, James",675916,2023,CLE,FF,4-Seam Fastball,-1.4,-6,413,56.3,111,0.222,0.407,0.367,24.7,25.2,20.3,0.259,0.497,0.412,49.1
"Kauffmann, Karl",666154,2023,COL,FF,4-Seam Fastball,-2.6,-3,102,17.5,30,0.333,0.619,0.468,30,23.3,24.1,0.237,0.446,0.394,53.3
"Kay, Anthony",641743,2023,NYM,FF,4-Seam Fastball,-1.3,-2,132,54.5,40,0.226,0.323,0.324,14.3,7.5,9.1,0.31,0.496,0.407,34.5
"Keller, Brad",641745,2023,KC,FF,4-Seam Fastball,-1.8,-5,273,31.1,57,0.359,0.564,0.492,16.5,12.3,10.4,0.281,0.55,0.459,40.6
"Keller, Mitch",656605,2023,PIT,FF,4-Seam Fastball,0.6,5,814,26.1,215,0.176,0.351,0.279,30.2,43.3,25.8,0.177,0.343,0.28,41.2
"Kelley, Trevor",665001,2023,TB,FF,4-Seam Fastball,-0.6,-1,144,52.9,41,0.25,0.389,0.327,16.4,9.8,11.1,0.289,0.511,0.383,43.8
"Kelly, Joe",523260,2023,LAD,FF,4-Seam Fastball,-1.2,-1,113,15.9,33,0.333,0.6,0.423,18,36.4,24.5,0.217,0.447,0.314,44.4
"Kelly, Merrill",518876,2023,AZ,FF,4-Seam Fastball,-0.1,-1,844,30.1,203,0.224,0.489,0.348,26,27.6,22.9,0.231,0.424,0.33,53.3
"Kelly, Michael",547184,2023,CLE,FF,4-Seam Fastball,-3.2,-2,62,22.8,19,0.294,0.353,0.329,26.1,31.6,19.4,0.299,0.388,0.34,72.7
"Kelly, Zack",677161,2023,BOS,FF,4-Seam Fastball,-0.1,0,84,46.4,21,0.286,0.429,0.438,14.7,9.5,10.5,0.273,0.5,0.45,66.7
"Kennedy, Brett",664028,2023,CIN,FF,4-Seam Fastball,1.4,2,160,51.6,39,0.188,0.438,0.301,20.6,12.8,13.2,0.248,0.419,0.348,41.4
"Kennedy, Ian",453178,2023,TEX,FF,4-Seam Fastball,-4,-8,191,60.8,49,0.302,0.581,0.417,25.5,20.4,18.5,0.282,0.48,0.364,61.8
"Kerr, Ray",678061,2023,SD,FF,4-Seam Fastball,-2.5,-6,219,51.3,61,0.339,0.732,0.463,17.9,16.4,24.4,0.331,0.636,0.425,53.2
