"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Black, Mason",696131,2024,"SF","SI","Sinker",-1.9,-4,189,28.5,49,0.326,0.535,0.402,8,16.3,21.6,0.266,0.443,0.346,47.2
"Blackburn, Paul",621112,2024,"NYM","SI","Sinker",-4.3,-7,165,13.6,49,0.478,0.674,0.512,9.5,14.3,16.7,0.344,0.475,0.376,30.8
"Tonkin, Michael",543859,2024,"MIN","SI","Sinker",1,2,243,17.1,47,0.31,0.429,0.361,17.7,4.3,14.3,0.386,0.493,0.419,25
"Uribe, Abner",682842,2024,"MIL","SI","Sinker",0.7,1,167,64.7,47,0.282,0.436,0.384,20,10.6,17.2,0.296,0.428,0.381,52.9
"Winn, Keaton",676775,2024,"SF","SI","Sinker",-4.2,-7,163,18.6,46,0.41,0.692,0.497,6.6,6.5,13.6,0.385,0.633,0.476,52.8
"Cabrera, Edward",665795,2024,"MIA","SI","Sinker",-0.7,-1,159,9.2,46,0.231,0.333,0.381,15.1,13,24,0.315,0.445,0.386,33.3
"Payamps, Joel",606303,2024,"MIL","SI","Sinker",2.5,4,172,19.1,46,0.163,0.302,0.249,12.5,0,0,0.289,0.47,0.35,37.2
"Rodríguez, Manuel",655889,2024,"TB","SI","Sinker",1,2,187,30.9,46,0.324,0.378,0.393,14.6,2.2,4.8,0.323,0.404,0.375,34.2
"Suarez, Robert",663158,2024,"SD","SI","Sinker",2.9,4,152,15.6,46,0.182,0.205,0.203,8.5,8.7,14.8,0.256,0.393,0.283,43.9
"Iglesias, Raisel",628452,2024,"ATL","SI","Sinker",2.2,4,187,20.2,46,0.15,0.2,0.213,10.3,17.4,24.2,0.208,0.314,0.277,30.3
"Phillips, Tyler",663969,2024,"PHI","SI","Sinker",-1.2,-2,180,31.1,45,0.35,0.7,0.456,11.8,6.7,8.6,0.354,0.67,0.465,57.9
"Glasnow, Tyler",607192,2024,"LAD","SI","Sinker",0,0,175,8.7,45,0.233,0.395,0.355,17.1,17.8,17.8,0.258,0.378,0.296,37.1
"Kelly, Joe",523260,2024,"LAD","SI","Sinker",-0.2,0,160,29,45,0.306,0.333,0.368,9.5,8.9,14.8,0.272,0.339,0.354,34.4
"Puk, A.J.",640462,2024,"AZ","SI","Sinker",-0.6,-1,177,15.1,43,0.286,0.457,0.409,13,7,21.4,0.303,0.47,0.4,46.9
"Mize, Casey",663554,2024,"DET","SI","Sinker",0.6,1,144,8,43,0.293,0.341,0.35,8,2.3,4,0.322,0.382,0.328,40
"Brooks, Aaron",605156,2024,"OAK","SI","Sinker",-0.8,-1,98,24.3,43,0.293,0.39,0.322,6.8,4.7,9.1,0.291,0.506,0.347,47.5
"Vest, Will",676684,2024,"DET","SI","Sinker",1.4,2,146,12.6,42,0.263,0.368,0.302,15.6,7.1,17.6,0.217,0.256,0.256,21.6
"Rasmussen, Drew",656876,2024,"TB","SI","Sinker",-0.8,-1,134,29.2,42,0.316,0.395,0.354,16.7,23.8,26.3,0.17,0.196,0.195,20.7
"Lowder, Rhett",695076,2024,"CIN","SI","Sinker",4.7,6,129,25.9,41,0.263,0.263,0.271,6.3,17.1,28,0.276,0.35,0.305,41.9
"Ryan, Ryder",656924,2024,"PIT","SI","Sinker",-3.3,-5,142,41.8,41,0.333,0.455,0.388,13.7,9.8,18.2,0.37,0.584,0.445,51.6
"Gausman, Kevin",592332,2024,"TOR","SI","Sinker",-3.6,-6,156,5.3,41,0.316,0.579,0.409,11.7,7.3,8.8,0.296,0.536,0.364,36.1
"Cimber, Adam",643256,2024,"LAA","SI","Sinker",-0.6,-1,149,35.8,41,0.333,0.455,0.406,17.5,12.2,17.2,0.32,0.498,0.412,44.8
"Doval, Camilo",666808,2024,"SF","SI","Sinker",-4.5,-7,158,14.2,41,0.375,0.531,0.501,16.9,7.3,12.5,0.257,0.413,0.372,46.7
"McGreevy, Michael",700241,2024,"STL","SI","Sinker",3.1,3,109,35,40,0.184,0.211,0.224,6,15,23.1,0.24,0.283,0.253,28.1
"Muñoz, Andrés",662253,2024,"SEA","SI","Sinker",-0.1,0,197,20.7,40,0.171,0.171,0.205,45,35,36.8,0.19,0.241,0.254,38.1
"Zulueta, Yosver",691172,2024,"CIN","SI","Sinker",-1.1,-2,174,60.8,40,0.303,0.455,0.393,13.2,25,30.3,0.215,0.332,0.316,47.8
"Avila, Pedro",658648,2024,"CLE","SI","Sinker",0.5,1,174,12.3,40,0.313,0.469,0.415,8.6,5,10.5,0.276,0.372,0.352,35.5
"Rodríguez, Yariel",684320,2024,"TOR","SI","Sinker",0.7,1,162,10.8,39,0.167,0.167,0.259,14.9,7.7,11.5,0.286,0.343,0.355,32.1
"Joyce, Ben",690829,2024,"LAA","SI","Sinker",2.8,5,191,35.3,39,0.286,0.286,0.303,25.3,2.6,7.7,0.266,0.339,0.311,38.2
"La Sorsa, Joe",686747,2024,"WSH","SI","Sinker",-0.1,0,152,56.1,39,0.343,0.514,0.397,13.6,17.9,21.2,0.294,0.494,0.367,41.4
"Bielak, Brandon",656232,2024,"OAK","SI","Sinker",-3.5,-4,123,24.1,38,0.333,0.583,0.43,14.9,2.6,6.7,0.286,0.501,0.357,34.3
"Strahm, Matt",621381,2024,"PHI","SI","Sinker",2.1,3,143,14.6,38,0.242,0.273,0.291,19.2,21.1,23.5,0.242,0.308,0.302,40
"Moll, Sam",594580,2024,"CIN","SI","Sinker",2.6,5,178,28.5,37,0.188,0.281,0.27,9.4,8.1,15,0.284,0.475,0.377,48.3
"Warren, Will",701542,2024,"NYY","SI","Sinker",-7.7,-9,121,26.4,37,0.485,0.818,0.572,16.4,13.5,27.8,0.358,0.634,0.453,67.9
"Henry, Tommy",674072,2024,"AZ","SI","Sinker",-2.1,-3,134,19,36,0.375,0.625,0.507,7.2,2.8,6.7,0.316,0.505,0.39,54.8
"Otañez, Michel",671305,2024,"OAK","SI","Sinker",-4,-4,107,17.8,36,0.379,0.621,0.481,12.5,11.1,30.8,0.237,0.365,0.344,44
"Anderson, Justin",605121,2024,"CWS","SI","Sinker",-1.5,-2,137,14.5,36,0.258,0.29,0.357,17.5,22.2,34.8,0.264,0.407,0.347,39.1
"Maeda, Kenta",628317,2024,"DET","SI","Sinker",0.1,0,140,7.2,36,0.294,0.324,0.349,13.3,0,0,0.302,0.413,0.333,38.2
"Cuas, Jose",621016,2024,"TOR","SI","Sinker",-0.8,-1,127,39.8,36,0.276,0.448,0.392,18,8.3,15,0.287,0.45,0.374,37
"Miller, Bobby",676272,2024,"LAD","SI","Sinker",-4.7,-7,143,13.6,36,0.433,0.9,0.583,17.4,8.3,8.6,0.399,0.708,0.512,55.6
"Anderson, Grant",681982,2024,"TEX","SI","Sinker",1.8,2,116,24,36,0.257,0.257,0.244,9.4,27.8,28.6,0.212,0.274,0.225,52
"Sands, Cole",663485,2024,"MIN","SI","Sinker",2.3,3,126,10.9,36,0.273,0.455,0.338,4.8,8.3,23.1,0.299,0.452,0.358,43.3
"Brazobán, Huascar",623211,2024,"NYM","SI","Sinker",-0.5,-1,221,24.6,36,0.414,0.586,0.485,19.3,0,0,0.387,0.59,0.476,31
"Law, Derek",571882,2024,"WSH","SI","Sinker",-1.2,-2,134,9.8,36,0.364,0.424,0.358,13.4,2.8,5.9,0.368,0.463,0.374,48.5
"Hamilton, Ian",641656,2024,"NYY","SI","Sinker",0.9,1,144,23.3,35,0.414,0.517,0.459,13.7,5.7,14.3,0.363,0.467,0.419,48.1
"Megill, Tylor",656731,2024,"NYM","SI","Sinker",4.9,7,134,9.8,35,0.206,0.206,0.206,18.4,20,23.3,0.25,0.285,0.25,33.3
"Wicks, Jordan",696136,2024,"CHC","SI","Sinker",-5.3,-6,112,13.1,35,0.419,0.677,0.549,16.1,8.6,16.7,0.349,0.534,0.418,42.9
"Jarvis, Bryce",686826,2024,"AZ","SI","Sinker",0.9,1,150,14.9,34,0.267,0.467,0.337,15.2,0,0,0.357,0.624,0.437,48.4
"Toussaint, Touki",657053,2024,"CWS","SI","Sinker",-2,-2,123,25.1,34,0.44,0.64,0.507,9.1,5.9,13.3,0.403,0.655,0.52,50
"Ramírez, Erasmo",541640,2024,"TB","SI","Sinker",3.2,4,119,39.4,34,0.133,0.133,0.221,19,14.7,21.7,0.197,0.364,0.285,34.6
"Rodríguez, Joely",570257,2024,"BOS","SI","Sinker",-0.2,0,122,49,34,0.303,0.394,0.371,9.4,14.7,13.2,0.252,0.347,0.274,10.7
"Poteet, Cody",547001,2024,"NYY","SI","Sinker",4,4,95,24.7,33,0.194,0.387,0.271,6.3,6.1,11.8,0.287,0.45,0.339,44.8
"Barlow, Scott",605130,2024,"CLE","SI","Sinker",0,0,137,13.4,33,0.31,0.483,0.385,19.2,9.1,12,0.316,0.515,0.399,30.8
"Ginkel, Kevin",656464,2024,"AZ","SI","Sinker",0.3,0,115,9.7,33,0.29,0.387,0.374,13.6,6.1,12.5,0.268,0.327,0.286,17.2
"Contreras, Roansy",672710,2024,"LAA","SI","Sinker",-1.2,-1,108,10,32,0.37,0.407,0.402,8,3.1,9.1,0.36,0.427,0.401,34.6
"Castro, Miguel",612434,2024,"AZ","SI","Sinker",-3.6,-4,106,45.7,32,0.393,0.714,0.498,12.5,6.3,11.1,0.312,0.559,0.411,34.6
"Ramirez, Nick",598286,2024,"LAD","SI","Sinker",0.1,0,94,48.5,32,0.259,0.296,0.302,7.1,3.1,12.5,0.245,0.401,0.333,57.1
"Ryan, Joe",657746,2024,"MIN","SI","Sinker",-1.8,-2,126,6,32,0.345,0.483,0.419,9.4,9.4,16.7,0.279,0.322,0.31,26.9
"Nance, Tommy",667297,2024,"TOR","SI","Sinker",-0.2,0,117,36.3,32,0.333,0.37,0.369,12.2,3.1,12.5,0.359,0.526,0.427,39.3
"Sandlin, Nick",680704,2024,"CLE","SI","Sinker",-3.7,-3,92,9.2,31,0.308,0.577,0.456,4.7,12.9,22.2,0.304,0.527,0.413,54.5
"Paxton, James",572020,2024,"BOS","SI","Sinker",-1.9,-2,85,5,31,0.308,0.423,0.379,9.1,9.7,14.3,0.249,0.307,0.317,34.8
"Lucchesi, Joey",664192,2024,"NYM","SI","Sinker",-3,-2,81,45.3,30,0.25,0.458,0.38,10.8,13.3,20,0.317,0.529,0.43,70
"Speier, Gabe",642100,2024,"SEA","SI","Sinker",-1.5,-2,140,33.2,30,0.48,0.76,0.533,19.6,16.7,25,0.31,0.517,0.381,59.1
"Herrin, Tim",682120,2024,"CLE","SI","Sinker",3,4,127,12.6,30,0.083,0.125,0.226,9.8,13.3,23.5,0.207,0.288,0.3,38.1
"Povich, Cade",700249,2024,"BAL","SI","Sinker",1.4,2,116,8.4,30,0.2,0.24,0.278,10.3,20,20.7,0.19,0.27,0.281,47.4
"Schwellenbach, Spencer",680885,2024,"ATL","SI","Sinker",-0.2,0,129,6.8,30,0.231,0.385,0.35,7.8,10,18.8,0.266,0.317,0.314,47.8
"Almonte, Yency",622075,2024,"CHC","SI","Sinker",0.2,0,100,37.5,30,0.238,0.286,0.378,14.6,13.3,25,0.269,0.376,0.388,27.8
"Zuñiga, Guillo",670871,2024,"LAA","SI","Sinker",-2.1,-2,94,34.7,29,0.308,0.692,0.447,6.5,6.9,20,0.274,0.51,0.372,62.5
"Cosgrove, Tom",676680,2024,"SD","SI","Sinker",-7.4,-6,84,26,29,0.458,0.625,0.512,10.9,3.4,9.1,0.359,0.515,0.433,43.5
"Bido, Osvaldo",674370,2024,"OAK","SI","Sinker",-1.9,-2,105,9.9,28,0.304,0.478,0.4,14.6,10.7,37.5,0.201,0.316,0.307,30
"Gasser, Robert",688107,2024,"MIL","SI","Sinker",3.1,3,98,24.6,28,0.214,0.214,0.242,17.3,7.1,11.8,0.26,0.311,0.25,19.2
"Montero, Keider",672456,2024,"DET","SI","Sinker",0.1,0,118,7.7,28,0.32,0.32,0.332,3.8,7.1,13.3,0.351,0.417,0.376,30.4
"Pinto, Ricardo",620982,2024,"PHI","SI","Sinker",-0.5,-1,98,44.5,28,0.286,0.429,0.413,15.6,10.7,16.7,0.24,0.321,0.356,36.8
"Neris, Héctor",593576,2024,"HOU","SI","Sinker",-1.6,-2,99,9.8,28,0.364,0.409,0.443,10,3.6,7.7,0.435,0.612,0.496,54.5
"Young, Alex",622065,2024,"NYM","SI","Sinker",1.6,2,102,38.2,28,0.208,0.458,0.339,11.4,10.7,13.6,0.296,0.548,0.408,61.9
"Steele, Justin",657006,2024,"CHC","SI","Sinker",1.6,2,109,5.3,27,0.292,0.458,0.339,18.2,14.8,36.4,0.259,0.329,0.291,38.1
"Funderburk, Kody",681892,2024,"MIN","SI","Sinker",-1.6,-2,131,20.1,27,0.333,0.429,0.422,8.8,11.1,21.4,0.355,0.428,0.404,26.3
"Cobb, Alex",502171,2024,"CLE","SI","Sinker",-1.3,-1,104,43,27,0.25,0.417,0.365,5.9,18.5,13.9,0.261,0.433,0.342,47.4
"Manoah, Alek",666201,2024,"TOR","SI","Sinker",0.4,0,107,27.2,27,0.136,0.136,0.23,19.1,29.6,23.5,0.17,0.205,0.262,21.4
"Anderson, Tyler",542881,2024,"LAA","SI","Sinker",-3.7,-4,97,3.3,27,0.261,0.696,0.439,15.2,7.4,12.5,0.301,0.737,0.473,71.4
"Jefferies, Daulton",641726,2024,"PIT","SI","Sinker",-3.2,-3,105,37.4,27,0.333,0.583,0.457,12.5,18.5,20,0.292,0.469,0.367,42.1
"Boyd, Matthew",571510,2024,"CLE","SI","Sinker",-1.6,-1,68,10.2,27,0.32,0.64,0.426,7.1,3.7,4,0.336,0.663,0.443,54.2
"Hill, Jaden",677955,2024,"COL","SI","Sinker",4.2,3,67,44.4,27,0.12,0.24,0.165,12.8,11.1,25,0.177,0.267,0.227,50
"Maldonado, Anthony",687424,2024,"MIA","SI","Sinker",0,0,102,34.3,26,0.167,0.25,0.219,8.3,3.8,4.2,0.242,0.294,0.271,30.4
"Banks, Tanner",621383,2024,"PHI","SI","Sinker",0.4,0,99,8.4,26,0.292,0.292,0.296,32.6,26.9,36.8,0.232,0.28,0.263,29.4
"Rodriguez, Eduardo",593958,2024,"AZ","SI","Sinker",-5.1,-3,66,7.6,26,0.318,0.455,0.392,18.2,19.2,13.5,0.31,0.508,0.405,52.9
"Allen, Logan",663531,2024,"AZ","SI","Sinker",-2,-2,77,16.4,26,0.348,0.652,0.456,5.3,0,0,0.368,0.599,0.446,43.5
"Cleavinger, Garrett",664076,2024,"TB","SI","Sinker",-4.3,-4,100,9.5,26,0.429,0.571,0.487,14,7.7,13.3,0.301,0.352,0.367,26.3
"de Geus, Brett",676969,2024,"TOR","SI","Sinker",-5.6,-5,88,45.4,26,0.476,0.762,0.562,11.9,3.8,6.7,0.358,0.505,0.436,45
"Strickland, Hunter",519326,2024,"LAA","SI","Sinker",-5.2,-5,104,9,26,0.375,0.667,0.435,17.6,3.8,8.3,0.384,0.642,0.43,50
"Williams, Trevor",592866,2024,"WSH","SI","Sinker",1,1,129,12.1,25,0.261,0.391,0.288,21.4,8,13.3,0.29,0.483,0.35,40.9
"Guenther, Sean",674944,2024,"DET","SI","Sinker",2.9,3,92,37.9,25,0.136,0.136,0.192,10.3,12,20,0.213,0.325,0.288,31.6
"Musgrove, Joe",605397,2024,"SD","SI","Sinker",2.8,2,69,4.4,25,0.348,0.435,0.372,14.6,8,22.2,0.394,0.564,0.436,57.1
"Thornton, Trent",663423,2024,"SEA","SI","Sinker",-0.8,-1,105,9.2,25,0.263,0.579,0.436,22.6,8,14.3,0.284,0.541,0.436,47.1
"García, Yimi",554340,2024,"SEA","SI","Sinker",2.6,3,102,16.5,25,0.238,0.333,0.32,19.6,8,15.4,0.281,0.346,0.34,31.6
"Teng, Kai-Wei",678906,2024,"SF","SI","Sinker",-1.7,-2,90,44.1,25,0.333,0.524,0.422,10.8,8,12.5,0.357,0.663,0.477,57.9
"Ferguson, Caleb",657571,2024,"HOU","SI","Sinker",0.3,0,92,9.8,25,0.316,0.316,0.384,21.3,8,10.5,0.387,0.419,0.439,23.5
"Marte, José",665896,2024,"LAA","SI","Sinker",2.6,2,88,28.3,25,0.105,0.158,0.262,13.9,8,16.7,0.163,0.21,0.298,22.2
"Medina, Luis",665622,2024,"OAK","SI","Sinker",-3.3,-3,103,14.3,25,0.429,0.667,0.48,11.8,4,6.3,0.409,0.646,0.462,61.9
"Suarez, José",660761,2024,"LAA","SI","Sinker",-10.5,-9,87,8.8,25,0.5,1.045,0.688,13.6,4,7.7,0.361,0.629,0.457,47.6
"Cisnero, José",542585,2024,"LAA","SI","Sinker",-1.8,-1,79,25.2,25,0.333,0.476,0.433,14.7,12,27.3,0.239,0.281,0.285,36.8
"Staumont, Josh",622251,2024,"MIN","SI","Sinker",-0.3,0,114,27.1,25,0.238,0.286,0.278,24.4,16,14.8,0.325,0.395,0.363,33.3
"Jax, Griffin",643377,2024,"MIN","SI","Sinker",1.1,1,105,9.8,25,0.208,0.25,0.258,21.2,12,30,0.164,0.188,0.18,33.3
"Garrett, Reed",657585,2024,"NYM","SI","Sinker",-0.8,-1,125,12.8,25,0.3,0.55,0.428,27.6,16,25,0.319,0.532,0.431,56.3
"Pennington, Walter",679156,2024,"TEX","SI","Sinker",1.9,2,98,29.7,25,0.167,0.222,0.318,12.8,20,17.9,0.205,0.246,0.336,38.5
"Estes, Joey",683155,2024,"OAK","SI","Sinker",-1.8,-1,68,3.4,24,0.263,0.579,0.463,14.7,0,0,0.255,0.465,0.391,26.3
"Luzardo, Jesús",666200,2024,"MIA","SI","Sinker",-1.4,-1,90,8.3,24,0.381,0.571,0.448,12.5,4.2,8.3,0.381,0.689,0.489,60
"Wesneski, Hayden",669713,2024,"CHC","SI","Sinker",-2,-2,120,11.2,24,0.273,0.545,0.375,12.1,4.2,9.1,0.304,0.63,0.421,47.6
"Leclerc, José",600917,2024,"TEX","SI","Sinker",3.7,3,85,7.1,24,0.273,0.455,0.344,19.1,12.5,23.1,0.228,0.308,0.27,52.6
"Phillips, Evan",623465,2024,"LAD","SI","Sinker",-3,-3,93,10.1,24,0.4,0.6,0.513,11.4,0,0,0.339,0.439,0.402,45
"Stratton, Chris",608717,2024,"KC","SI","Sinker",-6.3,-5,87,8.7,24,0.3,0.55,0.454,16.3,8.3,11.1,0.242,0.308,0.317,44.4
"Hoffman, Jeff",656546,2024,"PHI","SI","Sinker",3.4,3,82,8.2,23,0.158,0.158,0.239,17.1,13,37.5,0.195,0.225,0.276,18.8
"Turnbull, Spencer",605513,2024,"PHI","SI","Sinker",-1.8,-2,113,12.3,23,0.238,0.667,0.437,11.1,17.4,18.2,0.32,0.612,0.426,58.8
"Cueto, Johnny",456501,2024,"LAA","SI","Sinker",0.8,0,60,35.9,23,0.273,0.455,0.328,7.1,13,15,0.306,0.462,0.349,47.4
"Maton, Phil",664208,2024,"NYM","SI","Sinker",1.9,2,100,9.3,23,0.211,0.211,0.259,15,8.7,12.5,0.278,0.379,0.343,27.8
"Snead, Kirby",669912,2024,"SEA","SI","Sinker",-0.5,0,76,38.8,22,0.286,0.476,0.341,13.9,0,0,0.267,0.443,0.319,42.9
"Jansen, Kenley",445276,2024,"BOS","SI","Sinker",1.6,1,59,7.4,21,0.2,0.2,0.205,29.7,42.9,31,0.226,0.256,0.236,36.4
"Lynch IV, Daniel",663738,2024,"KC","SI","Sinker",6.8,4,62,9.8,21,0.1,0.1,0.162,13.8,19,30.8,0.204,0.242,0.221,12.5
"Bazardo, Eduard",660825,2024,"SEA","SI","Sinker",2.3,2,85,19.3,21,0.167,0.278,0.262,18.2,19,22.2,0.137,0.236,0.239,21.4
"Bolton, Cody",675989,2024,"SEA","SI","Sinker",0.1,0,86,27.6,20,0.267,0.667,0.463,23.5,25,26.3,0.283,0.557,0.439,50
"Miller, Ryan",668943,2024,"LAA","SI","Sinker",0.5,0,93,42.5,20,0.211,0.368,0.27,23.9,30,18.8,0.175,0.319,0.235,30.8
"Hudson, Daniel",543339,2024,"LAD","SI","Sinker",-4.1,-2,58,5.8,20,0.389,0.556,0.448,16.7,0,0,0.367,0.733,0.469,52.6
"Lange, Alex",656638,2024,"DET","SI","Sinker",0.4,0,81,21.5,19,0.375,0.375,0.395,14.7,21.1,16.7,0.247,0.348,0.326,50
"Jay, Tyler",664079,2024,"MIL","SI","Sinker",-2.7,-2,80,52.3,19,0.286,0.429,0.411,17.1,15.8,10.3,0.215,0.307,0.351,45.5
"Hughes, Brandon",676714,2024,"AZ","SI","Sinker",-0.2,0,79,22.6,19,0.368,0.632,0.426,5.6,0,0,0.455,0.893,0.57,36.8
"Kitchen, Austin",685116,2024,"MIA","SI","Sinker",-8.3,-4,54,34.2,19,0.526,0.842,0.634,7.4,10.5,12.5,0.332,0.501,0.357,41.2
"O'Brien, Riley",676617,2024,"STL","SI","Sinker",1.4,1,89,45.9,19,0.2,0.267,0.308,15.6,15.8,21.4,0.222,0.26,0.317,41.7
"Alcala, Jorge",660896,2024,"MIN","SI","Sinker",4.1,3,70,7.5,19,0.125,0.125,0.168,15.4,15.8,27.3,0.175,0.196,0.237,28.6
"Castellanos, Humberto",528748,2024,"AZ","SI","Sinker",-2.4,-1,59,31.7,18,0.385,0.538,0.444,8.7,5.6,14.3,0.376,0.453,0.427,30.8
"Shuster, Jared",694363,2024,"CWS","SI","Sinker",1.2,1,60,4.7,17,0.313,0.5,0.371,8.6,5.9,16.7,0.335,0.434,0.354,26.7
"Heller, Ben",621294,2024,"PIT","SI","Sinker",-11.6,-7,60,23.5,17,0.733,0.933,0.729,11.1,0,0,0.43,0.592,0.471,46.7
"Gonzales, Marco",594835,2024,"PIT","SI","Sinker",0.4,0,50,9.2,17,0.313,0.5,0.391,0,5.9,11.1,0.356,0.503,0.39,60
"Paredes, Enoli",660600,2024,"CHC","SI","Sinker",-1.3,-1,70,21.9,17,0.25,0.25,0.365,25,0,0,0.284,0.392,0.413,50
"Loáisiga, Jonathan",642528,2024,"NYY","SI","Sinker",-0.4,0,41,67.2,17,0.438,0.438,0.412,5,11.8,20,0.344,0.404,0.35,21.4
"Alzolay, Adbert",640470,2024,"CHC","SI","Sinker",-1.6,-1,78,23.7,17,0.313,0.688,0.435,9.8,5.9,5.6,0.366,0.879,0.534,33.3
"Whitlock, Garrett",676477,2024,"BOS","SI","Sinker",0.2,0,73,22.7,17,0.333,0.4,0.368,16.7,29.4,33.3,0.283,0.441,0.361,40
"Dobnak, Randy",677976,2024,"MIN","SI","Sinker",1.3,1,41,22.4,17,0.25,0.313,0.274,4.8,11.8,25,0.335,0.395,0.343,35.7
"Walker, Josh",677020,2024,"NYM","SI","Sinker",0.9,1,60,27.9,17,0.308,0.308,0.294,11.1,0,0,0.202,0.219,0.265,40
"Brasier, Ryan",518489,2024,"LAD","SI","Sinker",1.7,1,61,16.3,16,0.214,0.214,0.313,20,12.5,66.7,0.245,0.285,0.292,25
"Okert, Steven",595345,2024,"MIN","SI","Sinker",-3.9,-2,56,9.1,15,0.417,0.75,0.525,5,6.7,14.3,0.375,0.595,0.459,41.7
"Coulombe, Danny",543056,2024,"BAL","SI","Sinker",2.2,1,63,13.5,15,0.133,0.133,0.12,6.7,33.3,21.7,0.173,0.283,0.194,50
"White, Mitch",669952,2024,"MIL","SI","Sinker",0,0,57,13.8,14,0.273,0.364,0.412,18.8,0,0,0.295,0.357,0.352,58.3
"Rutledge, Jackson",671131,2024,"WSH","SI","Sinker",-1.5,-1,47,33.8,14,0.333,0.75,0.486,10.5,14.3,33.3,0.373,0.785,0.519,60
"Rodriguez, Carlos",692230,2024,"MIL","SI","Sinker",-5.9,-3,50,21.5,14,0.5,0.75,0.514,18.2,7.1,11.1,0.544,0.889,0.604,75
"Hartwig, Grant",701643,2024,"NYM","SI","Sinker",-3.2,-1,41,34.7,14,0.25,0.5,0.371,25,14.3,33.3,0.261,0.561,0.398,30
"Cortes, Nestor",641482,2024,"NYY","SI","Sinker",-0.9,0,40,1.4,14,0.143,0.143,0.129,31.6,64.3,26.5,0.124,0.14,0.115,20
"Imanaga, Shota",684007,2024,"CHC","SI","Sinker",1.7,1,54,2.1,13,0.25,0.333,0.358,37,30.8,44.4,0.17,0.272,0.234,50
"Warren, Austin",681810,2024,"SF","SI","Sinker",0.5,0,48,27.7,13,0.273,0.545,0.4,15,23.1,20,0.294,0.717,0.466,62.5
"Ellard, Fraser",686642,2024,"CWS","SI","Sinker",3.7,1,36,8.3,13,0.25,0.25,0.208,12.5,7.7,33.3,0.334,0.376,0.337,41.7
"Francis, Bowden",670102,2024,"TOR","SI","Sinker",-0.7,0,45,2.9,13,0.182,0.455,0.331,6.7,0,0,0.243,0.315,0.32,36.4
"Faedo, Alex",656412,2024,"DET","SI","Sinker",-6.3,-3,54,5.4,13,0.545,0.727,0.567,8.3,7.7,14.3,0.454,0.553,0.462,45.5
"Carasiti, Matt",571539,2024,"COL","SI","Sinker",-1.9,-1,56,32.9,13,0.417,0.583,0.454,8,0,0,0.484,0.612,0.494,58.3
"Crochet, Garrett",676979,2024,"CWS","SI","Sinker",4.5,2,50,2.1,13,0.154,0.154,0.138,32.1,38.5,27.8,0.128,0.131,0.12,25
"Rodríguez, Randy",678495,2024,"SF","SI","Sinker",-3.6,-2,64,7.3,13,0.417,0.417,0.469,11.1,7.7,16.7,0.256,0.305,0.277,54.5
"Leone, Dominic",608678,2024,"CWS","SI","Sinker",-10.9,-3,30,8.3,13,0.385,0.692,0.527,0,0,0,0.393,0.659,0.449,30.8
"Hentges, Sam",656529,2024,"CLE","SI","Sinker",-1.5,-1,56,16,12,0.182,0.455,0.3,23.8,25,20,0.199,0.277,0.249,50
"Hartlieb, Geoff",664129,2024,"COL","SI","Sinker",-9,-3,37,26.8,12,0.545,0.727,0.642,9.5,8.3,12.5,0.398,0.707,0.489,60
"Castillo, Diego",650895,2024,"MIN","SI","Sinker",-3.9,-2,41,23.2,12,0.333,0.556,0.458,0,0,0,0.274,0.369,0.384,33.3
"Martin, Chris",455119,2024,"BOS","SI","Sinker",-0.6,0,62,9.4,12,0.273,0.545,0.375,22.2,8.3,10,0.332,0.635,0.429,30
"Santos, Gregory",666619,2024,"SEA","SI","Sinker",0.6,0,37,33,12,0.273,0.273,0.358,10,0,0,0.29,0.33,0.307,27.3
"Heaney, Andrew",571760,2024,"TEX","SI","Sinker",-3.4,-1,38,1.4,12,0.455,0.455,0.433,12.5,25,13.6,0.352,0.411,0.363,50
"Avila, Nick",687014,2024,"SF","SI","Sinker",2.7,1,29,12.9,12,0.182,0.364,0.267,11.1,16.7,28.6,0.309,0.469,0.365,66.7
"Anderson, Shaun",641312,2024,"MIA","SI","Sinker",-12.8,-4,32,13.1,11,0.545,1.364,0.791,14.3,18.2,40,0.464,1.188,0.692,77.8
"Kuhnel, Joel",669270,2024,"TB","SI","Sinker",4.2,1,27,17.1,11,0.1,0.2,0.177,0,0,0,0.137,0.177,0.192,40
"Rocker, Kumar",677958,2024,"TEX","SI","Sinker",1.1,0,37,17,11,0.2,0.2,0.309,20,9.1,14.3,0.234,0.269,0.261,55.6
"Bukauskas, J.B.",656266,2024,"MIL","SI","Sinker",4.2,2,43,48.9,11,0.273,0.545,0.345,19,18.2,33.3,0.386,0.789,0.487,44.4
"Yamamoto, Yoshinobu",808967,2024,"LAD","SI","Sinker",-1.3,-1,42,2.9,11,0.364,0.545,0.391,13,9.1,16.7,0.267,0.345,0.268,50
"Scott, Tayler",605463,2024,"HOU","SI","Sinker",-3.6,-2,68,5.7,11,0.5,0.625,0.55,19,9.1,11.1,0.416,0.501,0.485,28.6
